,Material,Diameter (nm),Zeta potential (mV),Cell_type,Concentration (g/L),Viability (%),Coat,Line_Primary_Cell,Animal,Cell_morphology,Cell_age,Cell_organ,Time (h),Test,Test_indicator,Molecular weight (g/mol),Electronegativity,Elements,Ionic radius
145,Ag,28.41,-33.33,HeLa,8.533090032105572e-08,50.833332,0,L,human,Epithelial,Adult,cervix,24.0,AlamarBlue,AlamarBlue,107.8682,1.93,Ag,1.086666666666667
146,Ag,100.0,-20.0,hMSC,6.522270017270968e-10,88.548386,0,P,human,Mesenchymal,Adult,bone marrow,24.0,Live/Dead,CalceinAM,107.8682,1.93,Ag,1.086666666666667
147,Ag,28.41,-33.33,HaCat,1.137745337614076e-06,5.5319147,0,L,human,Keratinocyte,Adult,skin,48.0,AlamarBlue,AlamarBlue,107.8682,1.93,Ag,1.086666666666667
148,Ag,28.41,-33.33,HeLa,8.533090032105572e-08,2.0833333,0,L,human,Epithelial,Adult,cervix,48.0,AlamarBlue,AlamarBlue,107.8682,1.93,Ag,1.086666666666667
149,Ag,28.41,-33.33,HeLa,3.555454180043988e-07,0.0,0,L,human,Epithelial,Adult,cervix,72.0,AlamarBlue,AlamarBlue,107.8682,1.93,Ag,1.086666666666667
150,Ag,28.41,-33.33,HaCat,7.110908360087976e-08,65.667755,0,L,human,Keratinocyte,Adult,skin,48.0,NR,toluylene red,107.8682,1.93,Ag,1.086666666666667
151,Ag,28.41,-33.33,HaCat,3.555454180043988e-08,92.57329,0,L,human,Keratinocyte,Adult,skin,72.0,NR,toluylene red,107.8682,1.93,Ag,1.086666666666667
152,Ag,28.41,-33.33,HaCat,3.555454180043988e-08,104.42997,0,L,human,Keratinocyte,Adult,skin,48.0,NR,toluylene red,107.8682,1.93,Ag,1.086666666666667
153,Ag,28.41,-33.33,HaCat,1.422181672017595e-07,39.218243,0,L,human,Keratinocyte,Adult,skin,48.0,NR,toluylene red,107.8682,1.93,Ag,1.086666666666667
154,Ag,28.41,-33.33,HaCat,8.533090032105572e-07,4.680851,0,L,human,Keratinocyte,Adult,skin,48.0,AlamarBlue,AlamarBlue,107.8682,1.93,Ag,1.086666666666667
155,Ag,28.41,-33.33,HaCat,5.688726688070381e-07,4.680851,0,L,human,Keratinocyte,Adult,skin,72.0,AlamarBlue,AlamarBlue,107.8682,1.93,Ag,1.086666666666667
156,Ag,28.41,-33.33,HaCat,1.422181672017595e-06,3.4042554,0,L,human,Keratinocyte,Adult,skin,72.0,AlamarBlue,AlamarBlue,107.8682,1.93,Ag,1.086666666666667
157,Ag,28.41,-33.33,HeLa,1.137745337614076e-07,1.25,0,L,human,Epithelial,Adult,cervix,48.0,AlamarBlue,AlamarBlue,107.8682,1.93,Ag,1.086666666666667
158,Ag,28.41,-33.33,HeLa,1.422181672017595e-07,40.0,0,L,human,Epithelial,Adult,cervix,24.0,AlamarBlue,AlamarBlue,107.8682,1.93,Ag,1.086666666666667
159,Ag,28.41,-33.33,HaCat,8.533090032105572e-07,4.255319,0,L,human,Keratinocyte,Adult,skin,24.0,AlamarBlue,AlamarBlue,107.8682,1.93,Ag,1.086666666666667
160,Ag,28.41,-33.33,HeLa,1.422181672017595e-07,1.25,0,L,human,Epithelial,Adult,cervix,72.0,AlamarBlue,AlamarBlue,107.8682,1.93,Ag,1.086666666666667
161,Ag,28.41,-33.33,HeLa,2.133272508026393e-07,39.166668,0,L,human,Epithelial,Adult,cervix,24.0,AlamarBlue,AlamarBlue,107.8682,1.93,Ag,1.086666666666667
162,Ag,28.41,-33.33,HeLa,2.133272508026393e-07,0.41666666,0,L,human,Epithelial,Adult,cervix,48.0,AlamarBlue,AlamarBlue,107.8682,1.93,Ag,1.086666666666667
163,Ag,28.41,-33.33,HeLa,1.137745337614076e-07,1.25,0,L,human,Epithelial,Adult,cervix,72.0,AlamarBlue,AlamarBlue,107.8682,1.93,Ag,1.086666666666667
164,Ag,28.41,-33.33,HeLa,2.84436334403519e-07,36.25,0,L,human,Epithelial,Adult,cervix,24.0,AlamarBlue,AlamarBlue,107.8682,1.93,Ag,1.086666666666667
165,Ag,28.41,-33.33,HaCat,7.110908360087976e-08,46.970684,0,L,human,Keratinocyte,Adult,skin,72.0,NR,toluylene red,107.8682,1.93,Ag,1.086666666666667
166,Ag,28.41,-33.33,HeLa,2.133272508026393e-07,0.0,0,L,human,Epithelial,Adult,cervix,72.0,AlamarBlue,AlamarBlue,107.8682,1.93,Ag,1.086666666666667
167,Ag,28.41,-33.33,HeLa,1.422181672017595e-07,1.25,0,L,human,Epithelial,Adult,cervix,48.0,AlamarBlue,AlamarBlue,107.8682,1.93,Ag,1.086666666666667
168,Ag,28.41,-33.33,HeLa,1.137745337614076e-07,48.333332,0,L,human,Epithelial,Adult,cervix,24.0,AlamarBlue,AlamarBlue,107.8682,1.93,Ag,1.086666666666667
169,Al2O3,239.0,8.667160493827168,HCMEC,2.99823250324321e-10,26.58145,0,P,human,Endothelial,Adult,heart,24.0,LDH,ldh activity assay kit,101.9612772,2.708,Al,0.675
170,Al2O3,239.0,8.667160493827168,HCMEC,5.99646500648642e-10,26.55242,0,P,human,Endothelial,Adult,heart,24.0,LDH,ldh activity assay kit,101.9612772,2.708,Al,0.675
171,Al2O3,45.0,8.667160493827168,SH-SY5Y,1.347543284854108e-07,38.63421,0,L,human,Epithelial,Adult,bone marrow,48.0,ApoTox-Glo™ Triplex,caspase-glo® 3/7 reagent,101.9612772,2.708,Al,0.675
172,Al2O3,45.0,8.667160493827168,SH-SY5Y,1.122952737378423e-07,46.724808,0,L,human,Epithelial,Adult,bone marrow,48.0,ApoTox-Glo™ Triplex,caspase-glo® 3/7 reagent,101.9612772,2.708,Al,0.675
173,Al2O3,28.0,8.667160493827168,CHO-K1,1.864596723644476e-07,93.91304,0,L,hamster,Epithelial,Adult,ovary,24.0,NR,toluylene red,101.9612772,2.708,Al,0.675
174,Al2O3,239.0,8.667160493827168,HCMEC,5.996465006486421e-12,34.19274,0,P,human,Endothelial,Adult,heart,24.0,LDH,ldh activity assay kit,101.9612772,2.708,Al,0.675
175,Al2O3,45.0,8.667160493827168,SH-SY5Y,8.983621899027386e-08,57.90178,0,L,human,Epithelial,Adult,bone marrow,48.0,ApoTox-Glo™ Triplex,caspase-glo® 3/7 reagent,101.9612772,2.708,Al,0.675
176,Al2O3,239.0,8.667160493827168,HCMEC,5.996465006486421e-11,32.2621,0,P,human,Endothelial,Adult,heart,24.0,LDH,ldh activity assay kit,101.9612772,2.708,Al,0.675
177,Al2O3,239.0,8.667160493827168,HCMEC,5.99646500648642e-13,43.594357,0,P,human,Endothelial,Adult,heart,24.0,LDH,ldh activity assay kit,101.9612772,2.708,Al,0.675
178,Al2O3,239.0,8.667160493827168,HCMEC,2.99823250324321e-11,36.03871,0,P,human,Endothelial,Adult,heart,24.0,LDH,ldh activity assay kit,101.9612772,2.708,Al,0.675
179,Al2O3,28.0,8.667160493827168,CHO-K1,9.322983618222381e-08,99.565216,0,L,hamster,Epithelial,Adult,ovary,24.0,NR,toluylene red,101.9612772,2.708,Al,0.675
180,Al2O3,239.0,8.667160493827168,HCMEC,5.996465006486421e-15,43.65,0,P,human,Endothelial,Adult,heart,24.0,LDH,ldh activity assay kit,101.9612772,2.708,Al,0.675
181,Al2O3,239.0,8.667160493827168,HCMEC,2.99823250324321e-10,98.8764,0,P,human,Endothelial,Adult,heart,12.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
182,Al2O3,239.0,8.667160493827168,HCMEC,1.199293001297284e-10,95.505615,0,P,human,Endothelial,Adult,heart,12.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
183,Al2O3,239.0,8.667160493827168,HCMEC,5.996465006486421e-12,37.112904,0,P,human,Endothelial,Adult,heart,12.0,LDH,ldh activity assay kit,101.9612772,2.708,Al,0.675
184,Al2O3,239.0,8.667160493827168,HCMEC,1.199293001297284e-10,32.23548,0,P,human,Endothelial,Adult,heart,24.0,LDH,ldh activity assay kit,101.9612772,2.708,Al,0.675
185,Al2O3,239.0,8.667160493827168,HCMEC,2.99823250324321e-11,95.505615,0,P,human,Endothelial,Adult,heart,24.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
186,Al2O3,239.0,8.667160493827168,HCMEC,2.99823250324321e-11,96.62921,0,P,human,Endothelial,Adult,heart,12.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
187,Al2O3,239.0,8.667160493827168,HCMEC,5.99646500648642e-13,44.639515,0,P,human,Endothelial,Adult,heart,12.0,LDH,ldh activity assay kit,101.9612772,2.708,Al,0.675
188,Al2O3,239.0,8.667160493827168,HCMEC,5.996465006486421e-15,93.25843,0,P,human,Endothelial,Adult,heart,24.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
189,Al2O3,239.0,8.667160493827168,HCMEC,5.996465006486422e-14,95.505615,0,P,human,Endothelial,Adult,heart,12.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
190,Al2O3,239.0,8.667160493827168,HCMEC,5.996465006486422e-14,40.91613,0,P,human,Endothelial,Adult,heart,12.0,LDH,ldh activity assay kit,101.9612772,2.708,Al,0.675
191,Al2O3,28.0,8.667160493827168,CHO-K1,3.729193447288952e-08,100.86957,0,L,hamster,Epithelial,Adult,ovary,24.0,NR,toluylene red,101.9612772,2.708,Al,0.675
192,Al2O3,239.0,8.667160493827168,HCMEC,5.99646500648642e-10,93.25843,0,P,human,Endothelial,Adult,heart,12.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
193,Al2O3,239.0,8.667160493827168,HCMEC,5.996465006486421e-15,96.62921,0,P,human,Endothelial,Adult,heart,12.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
194,Al2O3,28.0,8.667160493827168,CHO-K1,3.729193447288952e-07,79.43144,0,L,hamster,Epithelial,Adult,ovary,24.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
195,Al2O3,239.0,8.667160493827168,HCMEC,5.996465006486422e-14,45.495968,0,P,human,Endothelial,Adult,heart,24.0,LDH,ldh activity assay kit,101.9612772,2.708,Al,0.675
196,Al2O3,28.0,8.667160493827168,CHO-K1,9.322983618222381e-08,73.54821,0,L,hamster,Epithelial,Adult,ovary,24.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
197,Al2O3,28.0,8.667160493827168,CHO-K1,1.864596723644476e-08,80.66091,0,L,hamster,Epithelial,Adult,ovary,24.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
198,Al2O3,239.0,8.667160493827168,HCMEC,5.996465006486421e-12,101.1236,0,P,human,Endothelial,Adult,heart,12.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
199,Al2O3,28.0,8.667160493827168,CHO-K1,3.729193447288952e-07,76.08696,0,L,hamster,Epithelial,Adult,ovary,24.0,NR,toluylene red,101.9612772,2.708,Al,0.675
200,Al2O3,239.0,8.667160493827168,HCMEC,5.99646500648642e-13,97.75281,0,P,human,Endothelial,Adult,heart,12.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
201,Al2O3,28.0,8.667160493827168,CHO-K1,1.864596723644476e-07,67.09848,0,L,hamster,Epithelial,Adult,ovary,24.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
202,Al2O3,239.0,8.667160493827168,HCMEC,5.99646500648642e-13,94.38202,0,P,human,Endothelial,Adult,heart,24.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
203,Al2O3,239.0,8.667160493827168,HCMEC,5.996465006486422e-14,96.62921,0,P,human,Endothelial,Adult,heart,24.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
204,Al2O3,239.0,8.667160493827168,HCMEC,5.99646500648642e-10,33.22257999999999,0,P,human,Endothelial,Adult,heart,12.0,LDH,ldh activity assay kit,101.9612772,2.708,Al,0.675
205,Al2O3,239.0,8.667160493827168,HCMEC,2.99823250324321e-10,33.25161,0,P,human,Endothelial,Adult,heart,12.0,LDH,ldh activity assay kit,101.9612772,2.708,Al,0.675
206,Al2O3,239.0,8.667160493827168,HCMEC,5.996465006486421e-11,35.18226,0,P,human,Endothelial,Adult,heart,12.0,LDH,ldh activity assay kit,101.9612772,2.708,Al,0.675
207,Al2O3,239.0,8.667160493827168,HCMEC,2.99823250324321e-11,33.33629000000001,0,P,human,Endothelial,Adult,heart,12.0,LDH,ldh activity assay kit,101.9612772,2.708,Al,0.675
208,Al2O3,28.0,8.667160493827168,CHO-K1,1.864596723644476e-08,99.13043,0,L,hamster,Epithelial,Adult,ovary,24.0,NR,toluylene red,101.9612772,2.708,Al,0.675
209,Al2O3,239.0,8.667160493827168,HCMEC,1.199293001297284e-10,35.15322999999999,0,P,human,Endothelial,Adult,heart,12.0,LDH,ldh activity assay kit,101.9612772,2.708,Al,0.675
210,Al2O3,39.7,8.667160493827168,HCMEC,0.01,96.37,0,P,human,Epithelial,Adult,heart,12.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
211,Al2O3,239.0,8.667160493827168,HCMEC,5.99646500648642e-10,83.146065,0,P,human,Endothelial,Adult,heart,24.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
212,Al2O3,28.0,8.667160493827168,CHO-K1,0.005,98.789,0,L,hamster,Epithelial,Adult,ovary,24.0,NRU,NeutralRed,101.9612772,2.708,Al,0.675
213,Al2O3,39.7,8.667160493827168,HCMEC,0.05,91.803,0,P,human,Epithelial,Adult,heart,24.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
214,Al2O3,39.7,8.667160493827168,HCMEC,0.02,91.803,0,P,human,Epithelial,Adult,heart,24.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
215,Al2O3,39.7,8.667160493827168,HCMEC,0.01,95.738,0,P,human,Epithelial,Adult,heart,24.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
216,Al2O3,39.7,8.667160493827168,HCMEC,0.005,94.426,0,P,human,Epithelial,Adult,heart,24.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
217,Al2O3,39.7,8.667160493827168,HCMEC,0.0001,93.77,0,P,human,Epithelial,Adult,heart,24.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
218,Al2O3,39.7,8.667160493827168,HCMEC,0.0001,97.69,0,P,human,Epithelial,Adult,heart,12.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
219,Al2O3,39.7,8.667160493827168,HCMEC,1e-06,92.459,0,P,human,Epithelial,Adult,heart,24.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
220,Al2O3,39.7,8.667160493827168,HCMEC,0.001,97.377,0,P,human,Epithelial,Adult,heart,24.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
221,Al2O3,39.7,8.667160493827168,HCMEC,1e-06,96.37,0,P,human,Epithelial,Adult,heart,12.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
222,Al2O3,39.7,8.667160493827168,HCMEC,0.1,91.749,0,P,human,Epithelial,Adult,heart,12.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
223,Al2O3,39.7,8.667160493827168,HCMEC,0.05,97.03,0,P,human,Epithelial,Adult,heart,12.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
224,Al2O3,39.7,8.667160493827168,HCMEC,0.02,94.719,0,P,human,Epithelial,Adult,heart,12.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
225,Al2O3,39.7,8.667160493827168,HCMEC,0.005,95.38,0,P,human,Epithelial,Adult,heart,12.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
226,Al2O3,39.7,8.667160493827168,HCMEC,0.001,99.67,0,P,human,Epithelial,Adult,heart,12.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
227,Al2O3,39.7,8.667160493827168,HCMEC,0.1,82.295,0,P,human,Epithelial,Adult,heart,24.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
228,Al2O3,39.7,8.667160493827168,HCMEC,1e-05,96.066,0,P,human,Epithelial,Adult,heart,24.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
229,Al2O3,28.0,8.667160493827168,CHO-K1,0.01,100.69,0,L,hamster,Epithelial,Adult,ovary,24.0,NRU,NeutralRed,101.9612772,2.708,Al,0.675
230,Al2O3,39.7,8.667160493827168,HCMEC,1e-05,95.05,0,P,human,Epithelial,Adult,heart,12.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
231,Al2O3,239.0,8.667160493827168,HCMEC,5.996465006486421e-15,42.82016,0,P,human,Endothelial,Adult,heart,12.0,LDH,ldh activity assay kit,101.9612772,2.708,Al,0.675
232,Al2O3,13.0,8.667160493827168,HFL1,1.0,78.212,0,L,human,Fibroblast,Fetus,lung,48.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
233,Al2O3,28.0,8.667160493827168,CHO-K1,0.025,99.308,0,L,hamster,Epithelial,Adult,ovary,24.0,NRU,NeutralRed,101.9612772,2.708,Al,0.675
234,Al2O3,239.0,8.667160493827168,HCMEC,1.199293001297284e-10,92.134834,0,P,human,Endothelial,Adult,heart,24.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
235,Al2O3,239.0,8.667160493827168,HCMEC,5.996465006486421e-11,96.62921,0,P,human,Endothelial,Adult,heart,24.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
236,Al2O3,239.0,8.667160493827168,HCMEC,5.996465006486421e-11,96.62921,0,P,human,Endothelial,Adult,heart,12.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
237,Al2O3,239.0,8.667160493827168,HCMEC,5.996465006486421e-12,97.75281,0,P,human,Endothelial,Adult,heart,24.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
238,Al2O3,13.0,8.667160493827168,HFL1,0.75,85.475,0,L,human,Fibroblast,Fetus,lung,48.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
239,Al2O3,13.0,8.667160493827168,HFL1,0.5,88.454,0,L,human,Fibroblast,Fetus,lung,48.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
240,Al2O3,13.0,8.667160493827168,HFL1,0.25,90.875,0,L,human,Fibroblast,Fetus,lung,48.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
241,Al2O3,239.0,8.667160493827168,HCMEC,2.99823250324321e-10,92.134834,0,P,human,Endothelial,Adult,heart,24.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
242,Al2O3,13.0,8.667160493827168,HFL1,1.5,70.95,0,L,human,Fibroblast,Fetus,lung,48.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
243,Al2O3,28.0,8.667160493827168,CHO-K1,0.1,79.713,0,L,hamster,Epithelial,Adult,ovary,24.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
244,Al2O3,28.0,8.667160493827168,CHO-K1,0.05,67.684,0,L,hamster,Epithelial,Adult,ovary,24.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
245,Al2O3,28.0,8.667160493827168,CHO-K1,0.025,74.506,0,L,hamster,Epithelial,Adult,ovary,24.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
246,Al2O3,28.0,8.667160493827168,CHO-K1,0.005,81.149,0,L,hamster,Epithelial,Adult,ovary,24.0,MTT,TetrazoliumSalt,101.9612772,2.708,Al,0.675
247,Al2O3,28.0,8.667160493827168,CHO-K1,0.1,75.606,0,L,hamster,Epithelial,Adult,ovary,24.0,NRU,NeutralRed,101.9612772,2.708,Al,0.675
248,Al2O3,28.0,8.667160493827168,CHO-K1,0.05,93.08,0,L,hamster,Epithelial,Adult,ovary,24.0,NRU,NeutralRed,101.9612772,2.708,Al,0.675
249,Al2O3,13.0,8.667160493827168,RAW 264.7,0.2,54.026,0,L,mouse,Monocyte/Macrophage,Adult,ascites,24.0,CCK-8,TetrazoliumSalt,101.9612772,2.708,Al,0.675
250,Al2O3,13.0,8.667160493827168,RAW 264.7,0.4,54.319,0,L,mouse,Monocyte/Macrophage,Adult,ascites,24.0,CCK-8,TetrazoliumSalt,101.9612772,2.708,Al,0.675
251,Au,21.7,-7.6,HUVEC,3.93933138e-06,96.98729,PEG,P,human,Endothelial,Embryonic,umbilical cord,24.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
252,Au,25.0,24.4,MDA-MB-231,2.069265452158232e-09,80.0,0,L,human,Epithelial,Adult,breast,48.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
253,Au,21.7,-7.6,HUVEC,9.84832845e-06,94.153275,PEG,P,human,Endothelial,Embryonic,umbilical cord,24.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
254,Au,21.7,-7.6,PC12,1.96966569e-05,92.24696,PEG,L,rat,Irregular,Adult,adrenal gland,24.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
255,Au,21.7,-7.6,HUVEC,3.93933138e-05,85.69136,PEG,P,human,Endothelial,Embryonic,umbilical cord,24.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
256,Au,21.7,-7.6,HUVEC,7.87866276e-05,72.003944,PEG,P,human,Endothelial,Embryonic,umbilical cord,24.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
257,Au,21.7,-7.6,HUVEC,0.0001575732552,53.664707,PEG,P,human,Endothelial,Embryonic,umbilical cord,24.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
258,Au,21.7,-7.6,PC12,9.84832845e-06,94.15264,PEG,L,rat,Irregular,Adult,adrenal gland,24.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
259,Au,21.7,-7.6,PC12,3.93933138e-06,96.3684,PEG,L,rat,Irregular,Adult,adrenal gland,24.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
260,Au,21.7,-7.6,PC12,3.93933138e-05,95.30382,PEG,L,rat,Irregular,Adult,adrenal gland,24.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
261,Au,21.7,-7.6,PC12,7.87866276e-05,84.09704,PEG,L,rat,Irregular,Adult,adrenal gland,24.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
262,Au,21.7,-7.6,PC12,0.0001575732552,77.5408,PEG,L,rat,Irregular,Adult,adrenal gland,24.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
263,Au,25.0,24.4,MDA-MB-231,2.069265452158231e-07,62.41379,0,L,human,Epithelial,Adult,breast,48.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
264,Au,21.7,-7.6,PC12,1.96966569e-06,96.72178,PEG,L,rat,Irregular,Adult,adrenal gland,24.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
265,Au,25.0,24.4,MDA-MB-231,1.034632726079116e-07,66.206894,0,L,human,Epithelial,Adult,breast,48.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
266,Au,25.0,24.4,MDA-MB-231,2.0692654521582323e-08,77.586205,0,L,human,Epithelial,Adult,breast,48.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
267,Au,21.7,-7.6,C17.2,3.93933138e-06,93.266335,PEG,L,mouse,Neuronal,Adult,brain,24.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
268,Au,21.7,-7.6,C17.2,9.84832845e-06,95.39359,PEG,L,mouse,Neuronal,Adult,brain,24.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
269,Au,21.7,-7.6,C17.2,0.0001575732552,71.33922,PEG,L,mouse,Neuronal,Adult,brain,24.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
270,Au,21.7,-7.6,C17.2,7.87866276e-05,82.23656,PEG,L,mouse,Neuronal,Adult,brain,24.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
271,Au,21.7,-7.6,C17.2,3.93933138e-05,88.172,PEG,L,mouse,Neuronal,Adult,brain,24.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
272,Au,21.7,-7.6,C17.2,1.96966569e-06,91.451065,PEG,L,mouse,Neuronal,Adult,brain,24.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
273,Au,21.7,-7.6,HUVEC,1.96966569e-05,91.937515,PEG,P,human,Endothelial,Embryonic,umbilical cord,24.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
274,Au,90.0,24.4,NHDF,0.01,81.459,0,L,human,Fibroblast,Adult,skin,48.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
275,Au,215.0,24.4,MG-63,0.0003,90.355,0,L,human,Fibroblast,Adult,bone,24.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
276,Au,90.0,24.4,NHDF,0.001,99.135,0,L,human,Fibroblast,Adult,skin,48.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
277,Au,90.0,24.4,NHDF,0.005,85.909,0,L,human,Fibroblast,Adult,skin,48.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
278,Au,90.0,24.4,NHDF,0.015,71.199,0,L,human,Fibroblast,Adult,skin,48.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
279,Au,18.0,24.4,MG-63,0.005,66.244,0,L,human,Fibroblast,Adult,bone,24.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
280,Au,18.0,24.4,MG-63,0.0025,64.848,0,L,human,Fibroblast,Adult,bone,24.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
281,Au,18.0,24.4,MG-63,0.0012,88.198,0,L,human,Fibroblast,Adult,bone,24.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
282,Au,50.0,24.4,NHDF,0.025,7.1066,0,L,human,Fibroblast,Adult,skin,48.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
283,Au,50.0,24.4,NHDF,0.015,68.401,0,L,human,Fibroblast,Adult,skin,48.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
284,Au,50.0,24.4,NHDF,0.01,77.284,0,L,human,Fibroblast,Adult,skin,48.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
285,Au,50.0,24.4,NHDF,0.005,83.122,0,L,human,Fibroblast,Adult,skin,48.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
286,Au,50.0,24.4,NHDF,0.001,97.462,0,L,human,Fibroblast,Adult,skin,48.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
287,Au,6.0,24.4,HEK-293,0.4,81.479,0,L,human,Epithelial,Embryonic,kidney,24.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
288,Au,6.0,24.4,HEK-293,0.2,89.918,0,L,human,Epithelial,Embryonic,kidney,24.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
289,Au,6.0,24.4,HEK-293,0.1,93.534,0,L,human,Epithelial,Embryonic,kidney,24.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
290,Au,6.0,24.4,HEK-293,0.05,94.301,0,L,human,Epithelial,Embryonic,kidney,24.0,MTT,TetrazoliumSalt,196.966569,2.54,Au,1.07
291,Au,6.3,24.4,hFOB1.19,0.0006,100.29,0,L,human,Osteoblast,Fetus,bone,24.0,NRU,NeutralRed,196.966569,2.54,Au,1.07
292,Au,6.3,24.4,hFOB1.19,0.0012,99.424,0,L,human,Osteoblast,Fetus,bone,24.0,NRU,NeutralRed,196.966569,2.54,Au,1.07
293,Au,6.3,24.4,hFOB1.19,0.0025,100.29,0,L,human,Osteoblast,Fetus,bone,24.0,NRU,NeutralRed,196.966569,2.54,Au,1.07
